step,timestamp,room_temperature,outside_temperature,pue,cooling_setpoint,cooling_power,cooling_fan_speed
166,1774113513.581362,29.43434482813333,13.899999618530273,1.3937168975980134,22.0,5119.721586259225,50.0
167,1774113513.582233,29.479443768109377,13.899999618530273,1.3831366929234918,22.0,5149.262761251226,50.0
168,1774113513.583098,29.5213357939186,13.899999618530273,1.4082789233254513,22.0,5176.7033100946555,50.0
169,1774113513.583965,29.565068175631694,14.100000381469727,1.399696108128028,22.0,5246.162503244337,50.0
170,1774113513.585,29.607075366247994,14.100000381469727,1.414551638217744,22.0,5273.905115174767,50.0
171,1774113513.586035,29.649076619243544,14.100000381469727,1.4163800095134307,22.0,5301.643805750166,50.0
172,1774113513.586954,29.69181968030086,14.100000381469727,1.4124070597183724,22.0,5329.872405145519,50.0
173,1774113513.587862,29.735078157629772,14.100000381469727,1.4102773623638711,22.0,5358.4413984923785,50.0
174,1774113513.588755,29.77723137637644,14.100000381469727,1.4205897144742015,22.0,5386.280451096234,50.0
175,1774113513.589637,29.81950983094726,14.100000381469727,1.4213736995286597,22.0,5414.202212608213,50.0
176,1774113513.590516,29.863410688631067,14.100000381469727,1.4107290213191617,22.0,5443.195450200785,50.0
177,1774113513.59139,29.905039545414034,14.100000381469727,1.4301784762735785,22.0,5470.688200891644,50.0
178,1774113513.592272,29.947316782441792,14.100000381469727,1.4267211704866063,22.0,5498.609158307367,50.0
179,1774113513.593157,29.989328430103214,14.100000381469727,1.4306052008469723,22.0,5526.354713783208,50.0
180,1774113513.594042,30.031195123663096,14.100000381469727,1.4335289473524255,22.0,5554.004537901447,50.0
181,1774113513.78044,30.072349027429453,15.199999809265137,1.4625791740528131,22.0,5826.819394324867,50.0
182,1774113513.782629,30.113814036892833,15.199999809265137,1.461665524558142,22.0,5855.465686522528,50.0
183,1774113513.786361,30.155600218102716,15.199999809265137,1.460690851674127,22.0,5884.3338616961,50.0
184,1774113513.791893,30.198049947494148,15.199999809265137,1.4568290547795666,22.0,5913.660452177949,50.0
185,1774113513.792872,30.241940306050374,15.199999809265137,1.446754267036685,22.0,5943.982307933755,50.0
186,1774113513.799901,30.28405143362058,15.199999809265137,1.4634459207882025,22.0,5973.074973792529,50.0
187,1774113513.800881,30.326748822381152,15.199999809265137,1.4602486719377088,22.0,6002.572660886817,50.0
188,1774113513.801823,30.36816849545001,15.199999809265137,1.4731744892968703,22.0,6031.187632228135,50.0
189,1774113513.809175,30.410516826985166,15.199999809265137,1.466826040124277,22.0,6060.44417153535,50.0
190,1774113513.810134,30.45309076347875,15.199999809265137,1.4666937736684154,22.0,6089.85657106409,50.0
191,1774113513.811071,30.496715986611207,15.199999809265137,1.4596365815097658,22.0,6119.995256794865,50.0
192,1774113513.818216,30.536912411343533,15.199999809265137,1.491802035731165,22.0,6147.765141405656,50.0
193,1774113513.819307,30.57802330082987,16.0,1.5020837692566755,22.0,6372.807824811092,50.0
194,1774113513.820268,30.61906428039574,16.0,1.5045879053812148,22.0,6402.101989913152,50.0
195,1774113513.827513,30.66136838806156,16.0,1.4946263664399155,22.0,6432.297748580873,50.0
196,1774113513.828532,30.70284689541498,16.0,1.5041471809410893,22.0,6461.904211571061,50.0
197,1774113513.83505,30.744028748525487,16.0,1.5088031763444447,22.0,6491.298929167695,50.0
198,1774113513.838911,30.787246911780016,16.0,1.4918261545133906,22.0,6522.147120979344,50.0
199,1774113513.844663,30.82928588018286,16.0,1.5044309147627422,22.0,6552.153628965748,50.0
200,1774113513.845657,30.87085197371157,16.0,1.510720091537534,22.0,6581.822609076795,50.0
201,1774113513.9569,30.91191757159317,16.0,1.517356668260194,22.0,6611.134346201092,50.0
202,1774113513.958104,30.95259086084891,16.0,1.5230137904800927,22.0,6640.166061898547,50.0
203,1774113513.959075,30.994118690609536,16.0,1.5164835200926752,22.0,6669.807730158084,50.0
204,1774113513.96005,31.03657521790214,16.0,1.5095168354068444,22.0,6700.112282664524,50.0
205,1774113514.129576,31.077271756719448,16.100000381469727,1.5305683490617377,22.0,6755.5896519415255,50.0
206,1774113514.130509,31.11819853993956,16.100000381469727,1.5300685291800589,22.0,6784.92146711021,50.0
207,1774113514.131424,31.160889812855874,16.100000381469727,1.514862392165451,22.0,6815.517874351956,50.0
208,1774113514.132404,31.202272880272133,16.100000381469727,1.5292226337324264,22.0,6845.176703828944,50.0
209,1774113514.133317,31.244154848614,16.100000381469727,1.5261597769688562,22.0,6875.193090596927,50.0
210,1774113514.134207,31.284685756601277,16.100000381469727,1.5413810743900596,22.0,6904.241185955606,50.0
211,1774113514.135166,31.32445768673911,16.100000381469727,1.5510177780774357,22.0,6932.745329499716,50.0
212,1774113514.136051,31.36436239411949,16.100000381469727,1.5513816813403245,22.0,6961.344633162226,50.0
213,1774113514.13692,31.404920752410263,16.100000381469727,1.5463602362035125,22.0,6990.412401878182,50.0
214,1774113514.137815,31.446114088801647,16.100000381469727,1.5416852711908906,22.0,7019.9352530320375,50.0
215,1774113514.138704,31.48695564525074,16.100000381469727,1.5470209608841097,22.0,7049.2059870284875,50.0
216,1774113514.139608,31.527229948564226,16.100000381469727,1.5546396704434668,22.0,7078.070176390386,50.0
217,1774113514.140516,31.568910043615755,13.899999618530273,1.4929485439490406,22.0,6517.926612716522,50.0
218,1774113514.141467,31.60950486523839,13.899999618530273,1.5044857402630802,22.0,6544.51745343163,50.0
219,1774113514.142347,31.64940458413797,13.899999618530273,1.512660605966981,22.0,6570.652980758219,50.0
