step,timestamp,room_temperature,outside_temperature,pue,cooling_setpoint,cooling_power,cooling_fan_speed
1,1774113822.896974,22.02070509017015,24.0,1.4882431521951023,22.0,1207.4418543809165,65.0
2,1774113822.897128,22.03955252167355,24.0,1.8952498029797655,22.0,2021.3505266829916,65.0
3,1774113822.89727,22.060586874991195,24.0,2.1788483839373844,22.0,2982.0991471532734,65.0
4,1774113822.897411,22.084054408227857,24.0,2.4424719511446287,22.0,4085.2474464300185,65.0
5,1774113822.89756,22.102465395439317,24.0,3.328654563257441,22.0,5198.349529785952,65.0
6,1774113822.90641,22.120831368022266,24.0,3.8211206013069687,22.0,6304.6162916165595,65.0
7,1774113822.906576,22.144305590073703,24.0,3.6161672111797225,22.0,7478.855532633282,65.0
8,1774113822.906719,22.16540985580216,24.0,4.349180023031877,22.0,8650.721802955351,65.0
9,1774113822.906861,22.18294442825036,24.0,5.508882616975688,22.0,9745.791314330258,65.0
10,1774113822.906998,22.203312987385434,24.0,5.3081420903801515,22.0,10816.661062797404,65.0
11,1774113822.914096,22.22077068846432,24.0,6.444760558033648,22.0,11806.509768989612,65.0
12,1774113822.914254,22.23818004975983,24.0,6.65701444197275,22.0,12276.054123711336,65.0
13,1774113822.914411,22.258744887729566,24.0,6.0831872738868045,22.0,12276.054123711336,65.0
14,1774113822.91457,22.275509364707027,24.0,8.31233273759168,22.0,12276.054123711336,65.0
15,1774113822.914724,22.294838532688896,24.0,8.031779147942595,22.0,12276.054123711336,65.0
16,1774113823.099579,22.319265525077547,24.0,6.718635826858433,22.0,12276.054123711336,65.0
17,1774113823.099747,22.344152407116095,24.0,7.154386604884132,22.0,12276.054123711336,65.0
18,1774113823.099893,22.37445644126242,24.0,6.006721563119512,22.0,12276.054123711336,65.0
19,1774113823.100034,22.403005074184907,24.0,7.031189282979992,22.0,12276.054123711336,65.0
20,1774113823.100181,22.431752799340938,24.0,7.58230665226769,22.0,12276.054123711336,65.0
21,1774113823.17291,22.470166849619517,24.0,5.301740210651752,22.0,12276.054123711336,65.0
22,1774113823.173061,22.505479266072015,24.0,6.392623745091,22.0,12276.054123711336,65.0
23,1774113823.173202,22.543314754382724,24.0,6.159380588335315,22.0,12276.054123711336,65.0
24,1774113823.173339,22.57860039215084,24.0,7.563614450284971,22.0,12276.054123711336,65.0
25,1774113823.173482,22.617897259549704,24.0,6.645671558017542,22.0,12276.054123711336,65.0
26,1774113823.237186,22.6605091784451,24.0,6.1120833609840615,22.0,12276.054123711336,65.0
27,1774113823.237346,22.70102145597054,24.0,7.227501308885804,22.0,12276.054123711336,65.0
28,1774113823.2375,22.747233829020654,24.0,5.916606582154073,22.0,12276.054123711336,65.0
29,1774113823.23764,22.792100147121165,24.0,6.671278119342994,22.0,12276.054123711336,65.0
30,1774113823.237776,22.83921514810771,24.0,6.401215347607548,22.0,12276.054123711336,65.0
31,1774113823.298054,22.886797254135587,24.0,6.6599679012716395,22.0,12276.054123711336,65.0
32,1774113823.298204,22.94264299168994,24.0,5.075321268517439,22.0,12276.054123711336,65.0
33,1774113823.298346,22.994713560351077,24.0,6.168472905943658,22.0,12276.054123711336,65.0
34,1774113823.29849,23.045320557888143,24.0,7.078376778288402,22.0,12276.054123711336,65.0
35,1774113823.298625,23.102611043187174,24.0,5.604083895367641,22.0,12276.054123711336,65.0
36,1774113823.347666,23.15551512486693,24.0,7.236774386118484,22.0,12276.054123711336,65.0
37,1774113823.34782,23.213731623326677,24.0,5.98901162670375,22.0,12276.054123711336,65.0
38,1774113823.347965,23.26704876969002,24.0,8.138463800573307,22.0,12276.054123711336,65.0
39,1774113823.348106,23.32318286132736,24.0,7.33306844459159,22.0,12276.054123711336,65.0
40,1774113823.348241,23.38453778748313,24.0,5.98350291211597,22.0,12276.054123711336,65.0
41,1774113823.401616,23.44839475557333,24.0,5.630347005013451,22.0,12276.054123711336,65.0
42,1774113823.401764,23.511734697548317,24.0,5.992070150076506,22.0,12276.054123711336,65.0
43,1774113823.401906,23.57538887750493,24.0,6.195147353404046,22.0,12276.054123711336,65.0
44,1774113823.402043,23.639630013277802,24.0,6.333575325653178,22.0,12276.054123711336,65.0
45,1774113823.402181,23.70159746082823,24.0,7.45988799509772,22.0,12276.054123711336,65.0
46,1774113823.454377,23.76661471377292,24.0,6.676592324478259,22.0,12276.054123711336,65.0
47,1774113823.454541,23.833199319424388,24.0,6.447288113138486,22.0,12276.054123711336,65.0
48,1774113823.45469,23.904911670399727,24.0,5.422267857251874,22.0,12276.054123711336,65.0
49,1774113823.45483,23.97557688983379,24.0,5.845284737851065,22.0,12276.054123711336,65.0
50,1774113823.454966,24.04128905325252,24.0,7.768215262143096,22.0,12276.054123711336,65.0
51,1774113823.50663,24.113747638552763,24.0,5.849830908120173,22.0,12276.054123711336,65.0
52,1774113823.506779,24.18506237758466,24.0,6.359949015446084,22.0,12276.054123711336,65.0
53,1774113823.50692,24.256391988310426,24.0,6.599261756754779,22.0,12276.054123711336,65.0
54,1774113823.507058,24.33216257603197,24.0,5.656744099677767,22.0,12276.054123711336,65.0
55,1774113823.507196,24.40999997168981,24.0,5.412664851756953,22.0,12276.054123711336,65.0
56,1774113823.558877,24.488560627639835,24.0,5.46414604741921,22.0,12276.054123711336,65.0
57,1774113823.559032,24.563186562107752,24.0,6.7225212284523845,22.0,12276.054123711336,65.0
58,1774113823.559173,24.640270199646473,24.0,6.2711164296884725,22.0,12276.054123711336,65.0
59,1774113823.559313,24.720056371649434,24.0,5.813219900130581,22.0,12276.054123711336,65.0
60,1774113823.55946,24.802578044991296,24.0,5.426457560259298,22.0,12276.054123711336,65.0
61,1774113823.613235,24.88196514733738,24.0,6.391797247282879,22.0,12276.054123711336,65.0
62,1774113823.613389,24.96308827824925,24.0,6.159287280721844,22.0,12276.054123711336,65.0
63,1774113823.613545,25.042439855307247,24.0,6.942304530724478,22.0,12276.054123711336,65.0
64,1774113823.613683,25.12222561409095,24.0,7.026362474683892,22.0,12276.054123711336,65.0
65,1774113823.613825,25.208266907156126,24.0,5.500906997388317,22.0,12276.054123711336,65.0
66,1774113823.673182,25.296524173716104,24.0,5.210241316056626,22.0,12276.054123711336,65.0
67,1774113823.673333,25.381568038396832,24.0,6.055594675468686,22.0,12276.054123711336,65.0
68,1774113823.673485,25.470481779848196,24.0,5.3862660742031165,22.0,12276.054123711336,65.0
69,1774113823.673629,25.558472384590388,24.0,5.7569280800562534,22.0,12276.054123711336,65.0
70,1774113823.673769,25.644500043420507,24.0,6.4864338707152704,22.0,12276.054123711336,65.0
71,1774113823.730076,25.73415528833915,24.0,5.750129495354427,22.0,12276.054123711336,65.0
72,1774113823.730235,25.827927157491498,24.0,5.106411287648878,22.0,12276.054123711336,65.0
73,1774113823.730379,25.918147785929357,24.0,6.006671775026304,22.0,12276.054123711336,65.0
74,1774113823.730531,26.013772894033043,24.0,5.088904530748901,22.0,12276.054123711336,65.0
75,1774113823.73067,26.098485600191324,24.0,8.819010086307394,22.0,12276.054123711336,65.0
76,1774113823.783026,26.193565605980716,24.0,5.461833229331594,22.0,12276.054123711336,65.0
77,1774113823.783179,26.287209563197617,24.0,5.907907346239843,22.0,12276.054123711336,65.0
78,1774113823.783323,26.380397337424252,24.0,6.178156999330958,22.0,12276.054123711336,65.0
79,1774113823.783467,26.475273294568016,24.0,5.897861465486785,22.0,12276.054123711336,65.0
80,1774113823.783605,26.56480929835337,24.0,7.837066280485492,22.0,12276.054123711336,65.0
81,1774113823.838365,26.659685831024873,24.0,6.108375657333062,22.0,12276.054123711336,65.0
82,1774113823.838524,26.756512228505592,24.0,5.717032522222181,22.0,12276.054123711336,65.0
83,1774113823.838668,26.856911288128575,24.0,5.108055415604582,22.0,12276.054123711336,65.0
84,1774113823.838807,26.95222155809875,24.0,6.323933640054753,22.0,12276.054123711336,65.0
85,1774113823.838944,27.047214497198816,24.0,6.559802819989953,22.0,12276.054123711336,65.0
86,1774113823.891814,27.14347433071689,24.0,6.303400968842964,22.0,12276.054123711336,65.0
87,1774113823.891965,27.24410131747177,24.0,5.381102969287523,22.0,12276.054123711336,65.0
88,1774113823.89211,27.343526944537025,24.0,5.716883569389547,22.0,12276.054123711336,65.0
89,1774113823.892249,27.441017093943906,24.0,6.314499038831818,22.0,12276.054123711336,65.0
90,1774113823.892386,27.541897154685383,24.0,5.599609170857607,22.0,12276.054123711336,65.0
91,1774113823.962827,27.642074096442656,24.0,5.856362861383399,22.0,12276.054123711336,65.0
92,1774113823.962978,27.74520653826601,24.0,5.340827737367091,22.0,12276.054123711336,65.0
93,1774113823.963126,27.844167233219974,24.0,6.4392093068983405,22.0,12276.054123711336,65.0
94,1774113823.963269,27.944650508737933,24.0,6.143439647021998,22.0,12276.054123711336,65.0
95,1774113823.963406,28.045346569739063,24.0,6.188292226725327,22.0,12276.054123711336,65.0
96,1774113824.040874,28.143338478721414,24.0,7.1369583947852675,22.0,12276.054123711336,65.0
97,1774113824.041028,28.246499276565054,24.0,5.712814402398138,22.0,12276.054123711336,65.0
98,1774113824.041169,28.349793633846566,24.0,5.732113920820501,22.0,12276.054123711336,65.0
99,1774113824.041306,28.45265372250547,24.0,5.895035104912116,22.0,12276.054123711336,65.0
100,1774113824.041441,28.5551409154602,24.0,6.057990636058174,22.0,12276.054123711336,65.0
101,1774113824.113513,28.65456118276598,24.0,7.066094595237733,22.0,12276.054123711336,65.0
102,1774113824.113661,28.756938516627084,24.0,6.188656350860919,22.0,12276.054123711336,65.0
103,1774113824.113802,28.859651858268442,24.0,6.127968696808141,22.0,12276.054123711336,65.0
