step,timestamp,room_temperature,outside_temperature,pue,cooling_setpoint,cooling_power,cooling_fan_speed
1,1774116566.616085,22.01384289946988,24.0,1.6629245171596956,22.0,1090.8115837155178,65.0
2,1774116566.622106,22.026120305110755,24.0,2.165602706266729,22.0,1704.7870677310727,65.0
3,1774116566.627438,22.040231041498696,24.0,2.1931195409372948,22.0,2015.100515463917,65.0
4,1774116566.632467,22.05740189343898,24.0,2.038159027761868,22.0,2015.100515463917,65.0
5,1774116566.637406,22.0724231146111,24.0,2.4042866280194657,22.0,2015.100515463917,65.0
6,1774116566.64231,22.089521351229163,24.0,2.404282000799549,22.0,2015.100515463917,65.0
7,1774116566.646945,22.11302811562907,24.0,2.029576349633397,22.0,2015.100515463917,65.0
8,1774116566.651643,22.136845104430392,24.0,2.169244357171689,22.0,2015.100515463917,65.0
9,1774116566.656453,22.160010181784365,24.0,2.4738979118677693,22.0,2015.100515463917,65.0
10,1774116566.661022,22.187794833869038,24.0,2.2148986559861172,22.0,2015.100515463917,65.0
11,1774116566.665589,22.215383280293562,24.0,2.472019839123176,22.0,2015.100515463917,65.0
12,1774116566.670221,22.24506989326052,24.0,2.472736202940879,22.0,2015.100515463917,65.0
13,1774116566.675268,22.278451960053697,24.0,2.2818011388901245,22.0,2015.100515463917,65.0
14,1774116566.680173,22.308675603395493,24.0,3.1180921321188633,22.0,2015.100515463917,65.0
15,1774116566.684958,22.341103703292667,24.0,3.0038316391394293,22.0,2015.100515463917,65.0
16,1774116566.690004,22.377874887107843,24.0,2.503288963622159,22.0,2015.100515463917,65.0
17,1774116566.695563,22.41509837011901,24.0,2.664403070170025,22.0,2015.100515463917,65.0
18,1774116566.70069,22.456943936419574,24.0,2.2650489215234497,22.0,2015.100515463917,65.0
19,1774116566.706294,22.497386173842226,24.0,2.623916730569463,22.0,2015.100515463917,65.0
20,1774116566.711822,22.538067824283928,24.0,2.8391717229840636,22.0,2015.100515463917,65.0
21,1774116566.717382,22.586943576744986,24.0,2.047073706299732,22.0,2015.100515463917,65.0
22,1774116566.723003,22.633282089778703,24.0,2.4019295709676056,22.0,2015.100515463917,65.0
23,1774116566.727911,22.681807275175277,24.0,2.3241140722752407,22.0,2015.100515463917,65.0
24,1774116566.732713,22.728252856433823,24.0,2.8452075976509392,22.0,2015.100515463917,65.0
25,1774116566.737676,22.77812859116376,24.0,2.4975281631959922,22.0,2015.100515463917,65.0
26,1774116566.742476,22.830845378881957,24.0,2.3133288722344316,22.0,2015.100515463917,65.0
27,1774116566.74748,22.88184875236633,24.0,2.7209639428008443,22.0,2015.100515463917,65.0
28,1774116566.752635,22.93768865336099,24.0,2.251148160733697,22.0,2015.100515463917,65.0
29,1774116566.758271,22.99243939336737,24.0,2.5157786792130294,22.0,2015.100515463917,65.0
30,1774116566.764385,23.049117159174102,24.0,2.420693455152485,22.0,2015.100515463917,65.0
31,1774116566.769442,23.1062202147082,24.0,2.516129437150337,22.0,2015.100515463917,65.0
32,1774116566.774494,23.17029566977281,24.0,1.989804976147416,22.0,2015.100515463917,65.0
33,1774116566.779374,23.231222333829837,24.0,2.3447336028348977,22.0,2015.100515463917,65.0
34,1774116566.784673,23.290938233873796,24.0,2.6823638507046463,22.0,2015.100515463917,65.0
35,1774116566.789751,23.356285218839446,24.0,2.1585745421475164,22.0,2015.100515463917,65.0
36,1774116566.794592,23.417956523500873,24.0,2.7510477217260116,22.0,2015.100515463917,65.0
37,1774116566.800291,23.48409817297248,24.0,2.289620820887241,22.0,2015.100515463917,65.0
38,1774116566.805513,23.546124701836717,24.0,3.1482604288607257,22.0,2015.100515463917,65.0
39,1774116566.810328,23.61051634771829,24.0,2.7993857955298416,22.0,2015.100515463917,65.0
40,1774116566.815419,23.679289243616413,24.0,2.2924800455037477,22.0,2015.100515463917,65.0
41,1774116566.820423,23.750154853441053,24.0,2.1749320292248875,22.0,2015.100515463917,65.0
42,1774116566.825249,23.82057241517024,24.0,2.2985952870607544,22.0,2015.100515463917,65.0
43,1774116566.830468,23.891236846581492,24.0,2.3716627274604547,22.0,2015.100515463917,65.0
44,1774116566.835123,23.962373805068676,24.0,2.42341311279585,22.0,2015.100515463917,65.0
45,1774116566.840073,24.031575976295354,24.0,2.8717512016501647,22.0,2015.100515463917,65.0
46,1774116566.845063,24.103313576937413,24.0,2.5559602040624108,22.0,2015.100515463917,65.0
47,1774116566.84974,24.176337644169497,24.0,2.471159745745212,22.0,2015.100515463917,65.0
48,1774116566.854696,24.253637001917344,24.0,2.115255375860616,22.0,2015.100515463917,65.0
49,1774116566.859914,24.330019675381774,24.0,2.2583665846044796,22.0,2015.100515463917,65.0
50,1774116566.86479,24.40220047072519,24.0,3.0259506252063035,22.0,2015.100515463917,65.0
51,1774116566.870018,24.480008074107047,24.0,2.262803047707425,22.0,2015.100515463917,65.0
52,1774116566.874604,24.556809294878565,24.0,2.448153696687338,22.0,2015.100515463917,65.0
53,1774116566.879716,24.633575225202424,24.0,2.5412489697166873,22.0,2015.100515463917,65.0
54,1774116566.884797,24.71402275182019,24.0,2.200491605112825,22.0,2015.100515463917,65.0
55,1774116566.889508,24.796154334266983,24.0,2.119918474828609,22.0,2015.100515463917,65.0
56,1774116566.897192,24.87883858769926,24.0,2.138083499028579,22.0,2015.100515463917,65.0
57,1774116566.906677,24.95815897387211,24.0,2.5983913371750478,22.0,2015.100515463917,65.0
58,1774116566.916386,25.039485093822197,24.0,2.425765045412705,22.0,2015.100515463917,65.0
59,1774116566.924112,25.12302058566634,24.0,2.2611688803070957,22.0,2015.100515463917,65.0
60,1774116566.930521,25.20879113009993,24.0,2.129947912444362,22.0,2015.100515463917,65.0
61,1774116566.937739,25.291861948926325,24.0,2.4769156668702044,22.0,2015.100515463917,65.0
62,1774116566.945137,25.376324115213304,24.0,2.390750565479916,22.0,2015.100515463917,65.0
63,1774116566.951859,25.45922828786823,24.0,2.702265732543875,22.0,2015.100515463917,65.0
64,1774116566.958969,25.542426306633416,24.0,2.7403174551399876,22.0,2015.100515463917,65.0
65,1774116566.965305,25.63080841652604,24.0,2.160499818590986,22.0,2015.100515463917,65.0
66,1774116566.972842,25.720978450888953,24.0,2.06450267959455,22.0,2015.100515463917,65.0
67,1774116566.979709,25.808372400253326,24.0,2.3600279685313477,22.0,2015.100515463917,65.0
68,1774116566.98738,25.898941157586417,24.0,2.1248637149315774,22.0,2015.100515463917,65.0
69,1774116566.99429,25.988655604107883,24.0,2.2543021016407083,22.0,2015.100515463917,65.0
70,1774116567.001344,26.07664063846838,24.0,2.5305271769922673,22.0,2015.100515463917,65.0
71,1774116567.007707,26.167592937491307,24.0,2.2543561631980387,22.0,2015.100515463917,65.0
72,1774116567.022605,26.261922269901042,24.0,2.03585258275815,22.0,2015.100515463917,65.0
73,1774116567.030041,26.35318392421884,24.0,2.350529246661076,22.0,2015.100515463917,65.0
74,1774116567.037619,26.449395184642377,24.0,2.0013332932947456,22.0,2015.100515463917,65.0
75,1774116567.0457,26.537669893358864,24.0,3.0905410117881904,22.0,2015.100515463917,65.0
76,1774116567.053946,26.636498049025818,24.0,1.9258411126283876,22.0,2015.100515463917,65.0
77,1774116567.06404,26.73636440429443,24.0,1.9082472467925498,22.0,2015.100515463917,65.0
78,1774116567.072015,26.838289627771296,24.0,1.8533911670396996,22.0,2015.100515463917,65.0
79,1774116567.07993,26.944052892448116,24.0,1.7476551837656975,22.0,2015.100515463917,65.0
80,1774116567.087437,27.04748230472148,24.0,1.8944155647101286,22.0,2015.100515463917,65.0
81,1774116567.095589,27.15701395867068,24.0,1.714186028242578,22.0,2015.100515463917,65.0
82,1774116567.103397,27.269532806957464,24.0,1.674477124407545,22.0,2015.100515463917,65.0
83,1774116567.112024,27.383999872862596,24.0,1.6717001718213056,22.0,2015.100515463917,65.0
84,1774116567.120279,27.49830313205444,24.0,1.7366376869844204,22.0,2015.100515463917,65.0
85,1774116567.127697,27.61398409013028,24.0,1.7598550484821112,22.0,2015.100515463917,65.0
86,1774116567.136108,27.73245503509879,24.0,1.7353592484821516,22.0,2015.100515463917,65.0
87,1774116567.143273,27.855144275848602,24.0,1.6717001718213056,22.0,2015.100515463917,65.0
88,1774116567.151329,27.97981497933668,24.0,1.6763261707822352,22.0,2015.100515463917,65.0
89,1774116567.159371,28.10464265517097,24.0,1.7375298594086386,22.0,2015.100515463917,65.0
90,1774116567.167612,28.233843669892693,24.0,1.6717001718213056,22.0,2015.100515463917,65.0
91,1774116567.176484,28.364507445547975,24.0,1.6918186420738222,22.0,2015.100515463917,65.0
92,1774116567.184534,28.498071225822578,24.0,1.6717001718213056,22.0,2015.100515463917,65.0
93,1774116567.193621,28.631189041487286,24.0,1.7511719874504692,22.0,2015.100515463917,65.0
