step,timestamp,room_temperature,outside_temperature,pue,cooling_setpoint,cooling_power,cooling_fan_speed
1,1774113887.632318,22.01018442039008,24.0,1.8541743173417398,22.0,1028.6318186903768,65.0
2,1774113887.637696,22.019510575869617,24.0,2.3984235937166547,22.0,1545.3885198681724,65.0
3,1774113887.642477,22.02984215378892,24.0,2.70812069690388,22.0,2101.5672086928216,65.0
4,1774113887.647739,22.041292634100074,24.0,2.971382687179801,22.0,2700.203590811289,65.0
5,1774113887.652608,22.050410876625488,24.0,4.004091501639324,22.0,3284.4732628525767,65.0
6,1774113887.937832,22.06640496358118,24.0,3.544948067847987,24.0,2785.3508407176564,100.0
7,1774113887.943257,22.08472612364207,24.0,3.495791849845089,24.0,3449.067602700061,100.0
8,1774113887.948627,22.10192861174065,24.0,4.270431324375286,24.0,4104.008166695969,100.0
9,1774113887.954197,22.11745970242579,24.0,5.446392548707482,24.0,4716.177338578903,100.0
10,1774113887.959541,22.134270205160405,24.0,5.346802551606415,24.0,5310.138248650015,100.0
11,1774113888.361495,22.149713079451782,24.0,6.508199403821705,24.0,5860.053748113616,100.0
12,1774113888.366747,22.165107422334412,24.0,6.982372842082886,24.0,6369.04320952214,100.0
13,1774113888.372054,22.18138311256782,24.0,6.822304721161885,24.0,6855.846595982706,100.0
14,1774113888.377078,22.194788133652995,24.0,9.674228847997195,24.0,7271.411003684019,100.0
15,1774113888.383066,22.208401501132414,24.0,9.780206717330586,24.0,7631.241502962213,100.0
16,1774113888.772223,22.22349822030522,24.0,8.562341785914965,24.0,7969.65083583669,100.0
17,1774113888.776754,22.23796063792456,24.0,9.413416006390044,24.0,8277.327346582333,100.0
18,1774113888.78239,22.254118702225608,24.0,8.18881143219284,24.0,8587.10504285372,100.0
19,1774113888.787361,22.26862812651519,24.0,9.844400053831759,24.0,8867.389956281673,100.0
20,1774113888.792143,22.28243492124728,24.0,10.858898912642205,24.0,9110.335224479091,100.0
21,1774113889.169135,22.29997043540821,24.0,7.802880332150778,24.0,9385.696941792736,100.0
22,1774113889.173632,22.315238033558916,24.0,9.660477357482138,24.0,9644.824471418515,100.0
23,1774113889.178256,22.33084465443126,24.0,9.522072093090689,24.0,9894.810496020495,100.0
24,1774113889.183718,22.344450940658387,24.0,11.90260267434827,24.0,10101.47540773555,100.0
25,1774113889.187789,22.359170832315122,24.0,10.648954874416912,24.0,10291.999209432272,100.0
26,1774113889.575948,22.374705649443978,24.0,9.949973557454152,24.0,10482.42438449353,100.0
27,1774113889.581342,22.38854196588299,24.0,11.937319831414134,24.0,10642.381664174041,100.0
28,1774113889.58668,22.40433733549922,24.0,9.896397339663986,24.0,10811.058064308678,100.0
29,1774113889.591047,22.41880718355604,24.0,11.321499617632933,24.0,10962.67174410242,100.0
30,1774113889.595949,22.433639203949593,24.0,10.987750832507531,24.0,11106.290374593906,100.0
31,1774113889.67699,22.448021588624698,24.0,11.558272047581637,24.0,11235.19634997445,100.0
32,1774113889.681123,22.465575229960994,24.0,8.851431367030704,24.0,11405.950101871285,100.0
33,1774113889.685323,22.48063232306119,24.0,10.977309301322755,24.0,11565.214302795068,100.0
34,1774113889.690666,22.49427749478119,24.0,12.745526571854137,24.0,11690.538053408336,100.0
35,1774113889.694603,22.510345180260018,24.0,10.147238468913828,24.0,11830.248248280897,100.0
36,1774113889.770739,22.52368892409357,24.0,13.281653893527695,24.0,11933.877290531684,100.0
37,1774113889.774972,22.5388662160747,24.0,11.046148771512321,24.0,12040.512962571374,100.0
38,1774113889.779073,22.551158789659134,24.0,15.117055951868446,24.0,12099.998500518921,100.0
39,1774113889.7841,22.564243339627073,24.0,13.67034155185868,24.0,12136.827528353158,100.0
40,1774113889.787959,22.579287099413424,24.0,11.160220961851508,24.0,12189.964672870077,100.0
41,1774113889.865148,22.59499530963545,24.0,10.536457737573132,24.0,12267.175027170826,100.0
42,1774113889.869195,22.609913780768437,24.0,11.309860612742089,24.0,12349.415089454506,100.0
43,1774113889.874253,22.62441203204689,24.0,11.774083220470663,24.0,12428.251945615675,100.0
44,1774113889.880029,22.638624506186115,24.0,12.10799688236097,24.0,12499.525986715822,100.0
45,1774113889.886481,22.65125324988672,24.0,14.33329950265737,24.0,12538.07190626897,100.0
46,1774113890.007606,22.664839070151288,24.0,12.843464321506513,24.0,12568.122258492347,100.0
47,1774113890.012787,22.67872449427841,24.0,12.41951770849474,24.0,12597.249931644425,100.0
48,1774113890.016949,22.69455643649569,24.0,10.420325666464983,24.0,12659.281526043997,100.0
49,1774113890.022133,22.709406210429933,24.0,11.331551566360224,24.0,12730.051133999696,100.0
50,1774113890.026491,22.72145298854591,24.0,15.170320994194196,24.0,12759.910669491166,100.0
