step,timestamp,room_temperature,outside_temperature,pue,cooling_setpoint,cooling_power,cooling_fan_speed
122,1774114026.11228,42.0,24.0,4.2142034341280015,18.0,20041.237113402058,100.0
123,1774114026.123171,42.0,24.0,3.3453576477846916,18.0,20041.237113402058,100.0
124,1774114026.137256,42.0,24.0,4.486238435231586,18.0,20041.237113402058,100.0
125,1774114026.146294,42.0,24.0,3.5907828405916487,18.0,20041.237113402058,100.0
126,1774114026.314871,42.0,24.0,3.1461711122564875,18.0,20041.237113402058,100.0
127,1774114026.323377,42.0,24.0,4.2502954373785045,18.0,20041.237113402058,100.0
128,1774114026.332035,42.0,24.0,4.04047787360304,18.0,20041.237113402058,100.0
129,1774114026.340836,42.0,24.0,3.7612168441150544,18.0,20041.237113402058,100.0
130,1774114026.350018,42.0,24.0,4.009983499922645,18.0,20041.237113402058,100.0
131,1774114026.872667,42.0,24.0,4.569113528195523,18.0,20041.237113402058,100.0
132,1774114026.879384,42.0,24.0,3.77083742573097,18.0,20041.237113402058,100.0
133,1774114026.884973,42.0,24.0,4.2821095634391275,18.0,20041.237113402058,100.0
134,1774114026.89198,42.0,24.0,3.6229781892111332,18.0,20041.237113402058,100.0
135,1774114026.897555,42.0,24.0,4.2054757910827965,18.0,20041.237113402058,100.0
136,1774114027.131439,42.0,24.0,3.29883264206014,18.0,20041.237113402058,100.0
137,1774114027.135696,42.0,24.0,4.1357560595330884,18.0,20041.237113402058,100.0
138,1774114027.140345,42.0,24.0,3.9244955574818134,18.0,20041.237113402058,100.0
139,1774114027.145595,42.0,24.0,3.509078116614771,18.0,20041.237113402058,100.0
140,1774114027.149551,42.0,24.0,4.369023791943501,18.0,20041.237113402058,100.0
141,1774114027.224225,42.0,24.0,3.7063678867071905,18.0,20041.237113402058,100.0
142,1774114027.228434,42.0,24.0,3.3622868246479203,18.0,20041.237113402058,100.0
143,1774114027.23253,42.0,24.0,4.593956716581375,18.0,20041.237113402058,100.0
